start_time,end_time,instrument,note,start_beat,end_beat,note_value,id,length,id_cat
2370466.394557823,2390528.0725623583,1,52,345.0,3.0,Dotted Half,1749,11141956,3
2370466.394557823,2373995.827664399,1,60,345.0,0.5,Eighth,1749,11141956,3
2370466.394557823,2390528.0725623583,1,36,345.0,3.0,Dotted Half,1749,11141956,3
2370466.394557823,2390528.0725623583,1,43,345.0,3.0,Dotted Half,1749,11141956,3
2373995.827664399,2376782.222222222,1,55,345.5,0.5,Eighth,1749,11141956,3
2376782.222222222,2376967.9818594106,1,55,346.0,0.05,Triplet Sixty Fourth,1749,11141956,3
2380311.655328798,2380497.4149659863,1,55,346.5,0.05,Triplet Sixty Fourth,1749,11141956,3
2383469.569160998,2383841.088435374,1,55,347.0,0.1,Triplet Thirty Second,1749,11141956,3
2390528.0725623583,2391085.714285714,1,53,348.0,0.1,Triplet Thirty Second,1749,11141956,3
2390528.0725623583,2391085.714285714,1,62,348.0,0.1,Triplet Thirty Second,1749,11141956,3
2390528.0725623583,2391085.714285714,1,55,348.0,0.1,Triplet Thirty Second,1749,11141956,3
2390528.0725623583,2391085.714285714,1,59,348.0,0.1,Triplet Thirty Second,1749,11141956,3
2390528.0725623583,2391085.714285714,1,43,348.0,0.1,Triplet Thirty Second,1749,11141956,3
2390528.0725623583,2391085.714285714,1,31,348.0,0.1,Triplet Thirty Second,1749,11141956,3
2396658.5034013605,2399630.657596372,1,60,349.0,0.5,Eighth,1749,11141956,3
2396658.5034013605,2414862.947845805,1,52,349.0,3.0,Dotted Half,1749,11141956,3
2396658.5034013605,2414862.947845805,1,36,349.0,3.0,Dotted Half,1749,11141956,3
2396658.5034013605,2414862.947845805,1,43,349.0,3.0,Dotted Half,1749,11141956,3
2399630.657596372,2402231.292517007,1,55,349.5,0.5,Eighth,1749,11141956,3
2402231.292517007,2402602.811791383,1,55,350.0,0.05,Triplet Sixty Fourth,1749,11141956,3
2406318.0045351475,2406689.523809524,1,55,350.5,0.05,Triplet Sixty Fourth,1749,11141956,3
2410033.1972789117,2410590.476190476,1,55,351.0,0.1,Triplet Thirty Second,1749,11141956,3
2414862.947845805,2415791.746031746,1,55,352.0,0.1,Triplet Thirty Second,1749,11141956,3
2414862.947845805,2415791.746031746,1,59,352.0,0.1,Triplet Thirty Second,1749,11141956,3
2414862.947845805,2415791.746031746,1,43,352.0,0.1,Triplet Thirty Second,1749,11141956,3
2414862.947845805,2415791.746031746,1,62,352.0,0.1,Triplet Thirty Second,1749,11141956,3
2414862.947845805,2415791.746031746,1,31,352.0,0.1,Triplet Thirty Second,1749,11141956,3
2414862.947845805,2415791.746031746,1,53,352.0,0.1,Triplet Thirty Second,1749,11141956,3
2421736.0544217685,2446442.0861678002,1,36,353.0,3.0,Dotted Half,1749,11141956,3
2421736.0544217685,2425265.4875283446,1,60,353.0,0.5,Eighth,1749,11141956,3
2421736.0544217685,2446442.0861678002,1,52,353.0,3.0,Dotted Half,1749,11141956,3
2421736.0544217685,2446442.0861678002,1,43,353.0,3.0,Dotted Half,1749,11141956,3
2425265.4875283446,2428237.641723356,1,55,353.5,0.5,Eighth,1749,11141956,3
2428237.641723356,2428423.4013605444,1,55,354.0,0.05,Triplet Sixty Fourth,1749,11141956,3
2430838.276643991,2431767.074829932,1,55,354.5,0.05,Triplet Sixty Fourth,1749,11141956,3
2434553.4693877553,2435110.7482993198,1,55,355.0,0.1,Triplet Thirty Second,1749,11141956,3
2446442.0861678002,2447742.0408163266,1,52,356.0,0.1,Triplet Thirty Second,1749,11141956,3
2446442.0861678002,2447742.0408163266,1,64,356.0,0.1,Triplet Thirty Second,1749,11141956,3
2446442.0861678002,2447742.0408163266,1,56,356.0,0.1,Triplet Thirty Second,1749,11141956,3
2446442.0861678002,2447742.0408163266,1,40,356.0,0.1,Triplet Thirty Second,1749,11141956,3
2446442.0861678002,2447742.0408163266,1,28,356.0,0.1,Triplet Thirty Second,1749,11141956,3
2499940.8616780047,2501055.4195011337,1,71,360.75,0.125,Thirty Second,1749,11141956,3
2499940.8616780047,2501055.4195011337,1,59,360.75,0.125,Thirty Second,1749,11141956,3
2501055.4195011337,2501798.095238095,1,72,360.875,0.125,Eighth,1749,11141956,3
2501055.4195011337,2501798.095238095,1,60,360.875,0.125,Eighth,1749,11141956,3
2501798.095238095,2510157.641723356,1,71,361.0,1.0,Quarter,1749,11141956,3
2501798.095238095,2510157.641723356,1,59,361.0,1.0,Quarter,1749,11141956,3
2510157.641723356,2519074.10430839,1,69,362.0,1.0,Quarter,1749,11141956,3
2510157.641723356,2519074.10430839,1,57,362.0,1.0,Quarter,1749,11141956,3
2519074.10430839,2531520.0,1,76,363.0,1.5,Dotted Quarter,1749,11141956,3
2519074.10430839,2531520.0,1,64,363.0,1.5,Dotted Quarter,1749,11141956,3
2531520.0,2534120.634920635,1,72,364.5,0.25,Sixteenth,1749,11141956,3
2531520.0,2534120.634920635,1,60,364.5,0.25,Sixteenth,1749,11141956,3
2534120.634920635,2536535.5102040814,1,69,364.75,0.25,Sixteenth,1749,11141956,3
2534120.634920635,2536535.5102040814,1,57,364.75,0.25,Sixteenth,1749,11141956,3
2536535.5102040814,2565699.7732426305,1,64,365.0,3.0,Dotted Half,1749,11141956,3
2536535.5102040814,2565699.7732426305,1,52,365.0,3.0,Dotted Half,1749,11141956,3
2565699.7732426305,2566071.292517007,1,57,368.0,0.1,Triplet Thirty Second,1749,11141956,3
2565699.7732426305,2566071.292517007,1,64,368.0,0.1,Triplet Thirty Second,1749,11141956,3
2565699.7732426305,2566071.292517007,1,52,368.0,0.1,Triplet Thirty Second,1749,11141956,3
2565699.7732426305,2566071.292517007,1,48,368.0,0.1,Triplet Thirty Second,1749,11141956,3
2572758.6394557822,2573130.1587301586,1,64,369.0,0.1,Triplet Thirty Second,1749,11141956,3
2572758.6394557822,2573130.1587301586,1,62,369.0,0.1,Triplet Thirty Second,1749,11141956,3
2572758.6394557822,2573130.1587301586,1,56,369.0,0.1,Triplet Thirty Second,1749,11141956,3
2572758.6394557822,2573130.1587301586,1,52,369.0,0.1,Triplet Thirty Second,1749,11141956,3
2572758.6394557822,2573130.1587301586,1,47,369.0,0.1,Triplet Thirty Second,1749,11141956,3
2581489.342403628,2581675.102040816,1,64,370.0,0.0333333333334,Triplet Sixty Fourth,1749,11141956,3
2581489.342403628,2581675.102040816,1,60,370.0,0.0333333333334,Triplet Sixty Fourth,1749,11141956,3
2581489.342403628,2581675.102040816,1,57,370.0,0.0333333333334,Triplet Sixty Fourth,1749,11141956,3
2581489.342403628,2582046.621315193,1,52,370.0,0.1,Triplet Thirty Second,1749,11141956,3
2581489.342403628,2582046.621315193,1,45,370.0,0.1,Triplet Thirty Second,1749,11141956,3
2589477.006802721,2592263.4013605444,1,64,371.0,0.1,Triplet Thirty Second,1749,11141956,3
2589477.006802721,2592263.4013605444,1,59,371.0,0.1,Triplet Thirty Second,1749,11141956,3
2589477.006802721,2592263.4013605444,1,52,371.0,0.1,Triplet Thirty Second,1749,11141956,3
2589477.006802721,2592263.4013605444,1,43,371.0,0.1,Triplet Thirty Second,1749,11141956,3
2600251.0657596374,2602294.4217687077,1,69,372.0,0.1,Triplet Thirty Second,1749,11141956,3
2600251.0657596374,2602294.4217687077,1,63,372.0,0.1,Triplet Thirty Second,1749,11141956,3
2600251.0657596374,2602294.4217687077,1,57,372.0,0.1,Triplet Thirty Second,1749,11141956,3
2600251.0657596374,2602294.4217687077,1,52,372.0,0.1,Triplet Thirty Second,1749,11141956,3
2600251.0657596374,2602294.4217687077,1,41,372.0,0.1,Triplet Thirty Second,1749,11141956,3
2617526.7120181406,2663409.342403628,1,68,373.0,3.0,Dotted Half,1749,11141956,3
2617526.7120181406,2663409.342403628,1,64,373.0,3.0,Dotted Half,1749,11141956,3
2617526.7120181406,2663409.342403628,1,56,373.0,3.0,Dotted Half,1749,11141956,3
2617526.7120181406,2663409.342403628,1,52,373.0,3.0,Dotted Half,1749,11141956,3
2617526.7120181406,2663409.342403628,1,40,373.0,3.0,Dotted Half,1749,11141956,3
2668053.3333333335,2668610.2494331067,1,72,376.75,0.125,Thirty Second,1749,11141956,3
2668053.3333333335,2668610.2494331067,1,60,376.75,0.125,Thirty Second,1749,11141956,3
2668610.2494331067,2669353.6507936507,1,74,376.875,0.125,Thirty Second,1749,11141956,3
2668610.2494331067,2669353.6507936507,1,62,376.875,0.125,Thirty Second,1749,11141956,3
2669353.6507936507,2677712.83446712,1,72,377.0,1.0,Quarter,1749,11141956,3
2669353.6507936507,2677712.83446712,1,60,377.0,1.0,Quarter,1749,11141956,3
2677712.83446712,2688115.3741496596,1,71,378.0,1.0,Quarter,1749,11141956,3
2677712.83446712,2688115.3741496596,1,59,378.0,1.0,Quarter,1749,11141956,3
2688115.3741496596,2701861.587301587,1,77,379.0,1.5,Dotted Quarter,1749,11141956,3
2688115.3741496596,2701861.587301587,1,65,379.0,1.5,Dotted Quarter,1749,11141956,3
2701861.587301587,2704462.222222222,1,74,380.5,0.25,Sixteenth,1749,11141956,3
2701861.587301587,2704462.222222222,1,62,380.5,0.25,Sixteenth,1749,11141956,3
2704462.222222222,2706877.097505669,1,71,380.75,0.25,Sixteenth,1749,11141956,3
2704462.222222222,2706877.097505669,1,59,380.75,0.25,Sixteenth,1749,11141956,3
2706877.097505669,2740128.0725623583,1,64,381.0,3.0,Dotted Half,1749,11141956,3
2706877.097505669,2740128.0725623583,1,52,381.0,3.0,Dotted Half,1749,11141956,3
2740128.0725623583,2741428.0272108843,1,68,384.0,0.1,Triplet Thirty Second,1749,11141956,3
2740128.0725623583,2741428.0272108843,1,64,384.0,0.1,Triplet Thirty Second,1749,11141956,3
2740128.0725623583,2741428.0272108843,1,59,384.0,0.1,Triplet Thirty Second,1749,11141956,3
2740128.0725623583,2741428.0272108843,1,52,384.0,0.1,Triplet Thirty Second,1749,11141956,3
2740128.0725623583,2741428.0272108843,1,50,384.0,0.1,Triplet Thirty Second,1749,11141956,3
2747186.93877551,2747744.217687075,1,64,385.0,0.1,Triplet Thirty Second,1749,11141956,3
2747186.93877551,2747744.217687075,1,57,385.0,0.1,Triplet Thirty Second,1749,11141956,3
2747186.93877551,2747744.217687075,1,69,385.0,0.1,Triplet Thirty Second,1749,11141956,3
2747186.93877551,2747744.217687075,1,52,385.0,0.1,Triplet Thirty Second,1749,11141956,3
2747186.93877551,2747744.217687075,1,48,385.0,0.1,Triplet Thirty Second,1749,11141956,3
2754245.8049886622,2755917.641723356,1,71,386.0,0.1,Triplet Thirty Second,1749,11141956,3
2754245.8049886622,2755917.641723356,1,64,386.0,0.1,Triplet Thirty Second,1749,11141956,3
2754245.8049886622,2755917.641723356,1,59,386.0,0.1,Triplet Thirty Second,1749,11141956,3
2754245.8049886622,2755917.641723356,1,52,386.0,0.1,Triplet Thirty Second,1749,11141956,3
2754245.8049886622,2755917.641723356,1,47,386.0,0.1,Triplet Thirty Second,1749,11141956,3
2762604.9886621316,2762976.507936508,1,72,387.0,0.1,Triplet Thirty Second,1749,11141956,3
2762604.9886621316,2762976.507936508,1,64,387.0,0.1,Triplet Thirty Second,1749,11141956,3
2762604.9886621316,2762976.507936508,1,60,387.0,0.1,Triplet Thirty Second,1749,11141956,3
2762604.9886621316,2762976.507936508,1,52,387.0,0.1,Triplet Thirty Second,1749,11141956,3
2762604.9886621316,2762976.507936508,1,45,387.0,0.1,Triplet Thirty Second,1749,11141956,3
2771521.4512471654,2772449.886621315,1,64,388.0,0.1,Triplet Thirty Second,1749,11141956,3
2771521.4512471654,2772449.886621315,1,76,388.0,0.1,Triplet Thirty Second,1749,11141956,3
2771521.4512471654,2772449.886621315,1,71,388.0,0.1,Triplet Thirty Second,1749,11141956,3
2771521.4512471654,2772449.886621315,1,52,388.0,0.1,Triplet Thirty Second,1749,11141956,3
2771521.4512471654,2772449.886621315,1,44,388.0,0.1,Triplet Thirty Second,1749,11141956,3
2779509.1156462585,2811274.0136054424,1,76,389.0,4.0,Whole,1749,11141956,3
2779509.1156462585,2811274.0136054424,1,69,389.0,4.0,Whole,1749,11141956,3
2779509.1156462585,2811274.0136054424,1,54,389.0,4.0,Whole,1749,11141956,3
2779509.1156462585,2811274.0136054424,1,42,389.0,4.0,Whole,1749,11141956,3
2779509.1156462585,2814988.843537415,1,81,389.0,4.5,Whole,1749,11141956,3
2811274.0136054424,2849912.0181405894,1,53,393.0,4.0,Whole,1749,11141956,3
2811274.0136054424,2849912.0181405894,1,75,393.0,4.0,Whole,1749,11141956,3
2811274.0136054424,2849912.0181405894,1,69,393.0,4.0,Whole,1749,11141956,3
2811274.0136054424,2849912.0181405894,1,41,393.0,4.0,Whole,1749,11141956,3
2814988.843537415,2817404.0816326533,1,83,393.5,0.25,Sixteenth,1749,11141956,3
2817404.0816326533,2819447.4376417235,1,81,393.75,0.25,Sixteenth,1749,11141956,3
2819447.4376417235,2824648.707482993,1,80,394.0,0.5,Eighth,1749,11141956,3
2824648.707482993,2829106.93877551,1,81,394.5,0.5,Eighth,1749,11141956,3
2829106.93877551,2837466.1224489794,1,84,395.0,1.0,Quarter,1749,11141956,3
2837466.1224489794,2849912.0181405894,1,83,396.0,1.0,Quarter,1749,11141956,3
2849912.0181405894,2858828.4807256237,1,40,397.0,1.0,Quarter,1749,11141956,3
2849912.0181405894,2853441.088435374,1,80,397.0,0.5,Eighth,1749,11141956,3
2849912.0181405894,2853441.088435374,1,76,397.0,0.5,Eighth,1749,11141956,3
2849912.0181405894,2853441.088435374,1,68,397.0,0.5,Eighth,1749,11141956,3
2849912.0181405894,2864587.029478458,1,52,397.0,2.0,Half,1749,11141956,3
2858828.4807256237,2869974.058956916,1,64,398.0,2.0,Half,1749,11141956,3
2864587.029478458,2875175.328798186,1,52,399.0,2.0,Half,1749,11141956,3
2869974.058956916,2882419.954648526,1,64,400.0,2.0,Half,1749,11141956,3
2875175.328798186,2887621.224489796,1,52,401.0,2.0,Half,1749,11141956,3
2882419.954648526,2893565.170068027,1,64,402.0,2.0,Half,1749,11141956,3
2887621.224489796,2900624.3990929704,1,52,403.0,2.0,Half,1749,11141956,3
2893565.170068027,2900624.3990929704,1,64,404.0,1.0,Quarter,1749,11141956,3
2900624.3990929704,2903596.553287982,1,65,405.0,0.5,Eighth,1749,11141956,3
2900624.3990929704,2906197.188208617,1,52,405.0,1.0,Quarter,1749,11141956,3
2900624.3990929704,2906197.188208617,1,40,405.0,1.0,Quarter,1749,11141956,3
2903596.553287982,2906197.188208617,1,57,405.5,0.5,Eighth,1749,11141956,3
2906197.188208617,2911584.217687075,1,40,406.0,1.0,Quarter,1749,11141956,3
2906197.188208617,2908983.5827664398,1,60,406.0,0.5,Eighth,1749,11141956,3
2906197.188208617,2911584.217687075,1,52,406.0,1.0,Quarter,1749,11141956,3
2908983.5827664398,2911584.217687075,1,64,406.5,0.5,Eighth,1749,11141956,3
2911584.217687075,2916228.20861678,1,52,407.0,1.0,Quarter,1749,11141956,3
2911584.217687075,2914184.85260771,1,65,407.0,0.5,Eighth,1749,11141956,3
2911584.217687075,2916228.20861678,1,40,407.0,1.0,Quarter,1749,11141956,3
2914184.85260771,2916228.20861678,1,57,407.5,0.5,Eighth,1749,11141956,3
2916228.20861678,2918457.3242630386,1,60,408.0,0.5,Eighth,1749,11141956,3
2916228.20861678,2920686.439909297,1,52,408.0,1.0,Quarter,1749,11141956,3
2916228.20861678,2920686.439909297,1,40,408.0,1.0,Quarter,1749,11141956,3
2918457.3242630386,2920686.439909297,1,64,408.5,0.5,Eighth,1749,11141956,3
2920686.439909297,2926816.507936508,1,40,409.0,1.0,Quarter,1749,11141956,3
2920686.439909297,2923287.074829932,1,65,409.0,0.5,Eighth,1749,11141956,3
2920686.439909297,2926816.507936508,1,52,409.0,1.0,Quarter,1749,11141956,3
2923287.074829932,2926816.507936508,1,59,409.5,0.5,Eighth,1749,11141956,3
2926816.507936508,2929602.902494331,1,62,410.0,0.5,Eighth,1749,11141956,3
2926816.507936508,2932575.0566893425,1,52,410.0,1.0,Quarter,1749,11141956,3
2926816.507936508,2932575.0566893425,1,40,410.0,1.0,Quarter,1749,11141956,3
2929602.902494331,2932575.0566893425,1,65,410.5,0.5,Eighth,1749,11141956,3
2932575.0566893425,2941120.0,1,71,411.0,1.5,Dotted Quarter,1749,11141956,3
2932575.0566893425,2938333.605442177,1,52,411.0,1.0,Quarter,1749,11141956,3
2932575.0566893425,2938333.605442177,1,40,411.0,1.0,Quarter,1749,11141956,3
2936104.126984127,2938333.605442177,1,62,411.5,0.5,Eighth,1749,11141956,3
2938333.605442177,2943534.8752834466,1,40,412.0,1.0,Quarter,1749,11141956,3
2938333.605442177,2941120.0,1,65,412.0,0.5,Eighth,1749,11141956,3
2938333.605442177,2943534.8752834466,1,52,412.0,1.0,Quarter,1749,11141956,3
2941120.0,2943534.8752834466,1,71,412.5,0.5,Eighth,1749,11141956,3
2943534.8752834466,2946507.029478458,1,68,413.0,0.5,Eighth,1749,11141956,3
2943534.8752834466,2946507.029478458,1,64,413.0,0.5,Eighth,1749,11141956,3
2943534.8752834466,2955609.2517006802,1,52,413.0,2.0,Half,1749,11141956,3
2943534.8752834466,2955609.2517006802,1,40,413.0,2.0,Half,1749,11141956,3
2950036.462585034,2961739.319727891,1,76,414.0,2.0,Half,1749,11141956,3
2955609.2517006802,2966569.0702947844,1,52,415.0,2.0,Half,1749,11141956,3
2955609.2517006802,2966569.0702947844,1,64,415.0,2.0,Half,1749,11141956,3
2961739.319727891,2973442.1768707484,1,76,416.0,2.0,Half,1749,11141956,3
2966569.0702947844,2978457.68707483,1,64,417.0,2.0,Half,1749,11141956,3
2966569.0702947844,2978457.68707483,1,52,417.0,2.0,Half,1749,11141956,3
2973442.1768707484,2983472.83446712,1,76,418.0,2.0,Half,1749,11141956,3
2978457.68707483,2987931.4285714286,1,64,419.0,2.0,Half,1749,11141956,3
2978457.68707483,2987931.4285714286,1,52,419.0,2.0,Half,1749,11141956,3
2983472.83446712,2987931.4285714286,1,76,420.0,1.0,Quarter,1749,11141956,3
2987931.4285714286,2993318.095238095,1,57,421.0,1.0,Quarter,1749,11141956,3
2987931.4285714286,2990903.2199546485,1,77,421.0,0.5,Eighth,1749,11141956,3
2987931.4285714286,2993318.095238095,1,64,421.0,1.0,Quarter,1749,11141956,3
2987931.4285714286,2993318.095238095,1,52,421.0,1.0,Quarter,1749,11141956,3
2987931.4285714286,2993318.095238095,1,60,421.0,1.0,Quarter,1749,11141956,3
2990903.2199546485,2993318.095238095,1,69,421.5,0.5,Eighth,1749,11141956,3
2993318.095238095,2999076.6439909297,1,64,422.0,1.0,Quarter,1749,11141956,3
2993318.095238095,2999076.6439909297,1,60,422.0,1.0,Quarter,1749,11141956,3
2993318.095238095,2996104.85260771,1,72,422.0,0.5,Eighth,1749,11141956,3
2993318.095238095,2999076.6439909297,1,52,422.0,1.0,Quarter,1749,11141956,3
2993318.095238095,2999076.6439909297,1,57,422.0,1.0,Quarter,1749,11141956,3
2996104.85260771,2999076.6439909297,1,76,422.5,0.5,Eighth,1749,11141956,3
2999076.6439909297,3004835.5555555555,1,64,423.0,1.0,Quarter,1749,11141956,3
2999076.6439909297,3002049.1609977325,1,77,423.0,0.5,Eighth,1749,11141956,3
2999076.6439909297,3004835.5555555555,1,52,423.0,1.0,Quarter,1749,11141956,3
2999076.6439909297,3004835.5555555555,1,57,423.0,1.0,Quarter,1749,11141956,3
2999076.6439909297,3004835.5555555555,1,60,423.0,1.0,Quarter,1749,11141956,3
3002049.1609977325,3004835.5555555555,1,69,423.5,0.5,Eighth,1749,11141956,3
3004835.5555555555,3007436.1904761903,1,72,424.0,0.5,Eighth,1749,11141956,3
3004835.5555555555,3010222.5850340137,1,64,424.0,1.0,Quarter,1749,11141956,3
3004835.5555555555,3010222.5850340137,1,57,424.0,1.0,Quarter,1749,11141956,3
3004835.5555555555,3010222.5850340137,1,60,424.0,1.0,Quarter,1749,11141956,3
3004835.5555555555,3010222.5850340137,1,52,424.0,1.0,Quarter,1749,11141956,3
3007436.1904761903,3010222.5850340137,1,76,424.5,0.5,Eighth,1749,11141956,3
3010222.5850340137,3016352.6530612246,1,62,425.0,1.0,Quarter,1749,11141956,3
3010222.5850340137,3012823.2199546485,1,77,425.0,0.5,Eighth,1749,11141956,3
3010222.5850340137,3016352.6530612246,1,64,425.0,1.0,Quarter,1749,11141956,3
3010222.5850340137,3016352.6530612246,1,52,425.0,1.0,Quarter,1749,11141956,3
3010222.5850340137,3016352.6530612246,1,59,425.0,1.0,Quarter,1749,11141956,3
3012823.2199546485,3016352.6530612246,1,71,425.5,0.5,Eighth,1749,11141956,3
3016352.6530612246,3020625.1247165534,1,62,426.0,1.0,Quarter,1749,11141956,3
3016352.6530612246,3018396.009070295,1,74,426.0,0.5,Eighth,1749,11141956,3
3016352.6530612246,3020625.1247165534,1,64,426.0,1.0,Quarter,1749,11141956,3
3016352.6530612246,3020625.1247165534,1,52,426.0,1.0,Quarter,1749,11141956,3
3016352.6530612246,3020625.1247165534,1,59,426.0,1.0,Quarter,1749,11141956,3
3018396.009070295,3020625.1247165534,1,77,426.5,0.5,Eighth,1749,11141956,3
3020625.1247165534,3025640.634920635,1,64,427.0,1.0,Quarter,1749,11141956,3
3020625.1247165534,3025640.634920635,1,52,427.0,1.0,Quarter,1749,11141956,3
3020625.1247165534,3025640.634920635,1,59,427.0,1.0,Quarter,1749,11141956,3
3020625.1247165534,3025640.634920635,1,62,427.0,1.0,Quarter,1749,11141956,3
3020625.1247165534,3027869.7505668933,1,83,427.0,1.5,Dotted Quarter,1749,11141956,3
3023225.759637188,3025640.634920635,1,74,427.5,0.5,Eighth,1749,11141956,3
3025640.634920635,3031027.664399093,1,62,428.0,1.0,Quarter,1749,11141956,3
3025640.634920635,3027869.7505668933,1,77,428.0,0.5,Eighth,1749,11141956,3
3025640.634920635,3031027.664399093,1,64,428.0,1.0,Quarter,1749,11141956,3
3025640.634920635,3031027.664399093,1,52,428.0,1.0,Quarter,1749,11141956,3
3025640.634920635,3031027.664399093,1,59,428.0,1.0,Quarter,1749,11141956,3
3027869.7505668933,3031027.664399093,1,83,428.5,0.5,Eighth,1749,11141956,3
3031027.664399093,3037343.492063492,1,80,429.0,1.0,Quarter,1749,11141956,3
3031027.664399093,3037343.492063492,1,76,429.0,1.0,Quarter,1749,11141956,3
3031027.664399093,3042730.5215419503,1,64,429.0,2.0,Half,1749,11141956,3
3031027.664399093,3042730.5215419503,1,52,429.0,2.0,Half,1749,11141956,3
3037343.492063492,3048303.310657596,1,88,430.0,2.0,Half,1749,11141956,3
3037343.492063492,3048303.310657596,1,76,430.0,2.0,Half,1749,11141956,3
3042730.5215419503,3054619.1383219953,1,64,431.0,2.0,Half,1749,11141956,3
3042730.5215419503,3054619.1383219953,1,52,431.0,2.0,Half,1749,11141956,3
3048303.310657596,3060563.446712018,1,88,432.0,2.0,Half,1749,11141956,3
3048303.310657596,3060563.446712018,1,76,432.0,2.0,Half,1749,11141956,3
3054619.1383219953,3066507.7551020407,1,64,433.0,2.0,Half,1749,11141956,3
3054619.1383219953,3066507.7551020407,1,52,433.0,2.0,Half,1749,11141956,3
3060563.446712018,3072080.544217687,1,88,434.0,2.0,Half,1749,11141956,3
3060563.446712018,3072080.544217687,1,76,434.0,2.0,Half,1749,11141956,3
3066507.7551020407,3079510.9297052156,1,52,435.0,2.0,Half,1749,11141956,3
3066507.7551020407,3079510.9297052156,1,64,435.0,2.0,Half,1749,11141956,3
3072080.544217687,3079510.9297052156,1,88,436.0,1.0,Quarter,1749,11141956,3
3072080.544217687,3079510.9297052156,1,76,436.0,1.0,Quarter,1749,11141956,3
3079510.9297052156,3080811.247165533,1,53,437.0,0.1,Triplet Thirty Second,1749,11141956,3
3079510.9297052156,3080811.247165533,1,93,437.0,0.1,Triplet Thirty Second,1749,11141956,3
3079510.9297052156,3080811.247165533,1,84,437.0,0.1,Triplet Thirty Second,1749,11141956,3
3079510.9297052156,3080811.247165533,1,81,437.0,0.1,Triplet Thirty Second,1749,11141956,3
3079510.9297052156,3080811.247165533,1,65,437.0,0.1,Triplet Thirty Second,1749,11141956,3
3086755.5555555555,3097158.095238095,1,81,438.0,2.0,Half,1749,11141956,3
3086755.5555555555,3097158.095238095,1,69,438.0,2.0,Half,1749,11141956,3
3086755.5555555555,3097158.095238095,1,72,438.0,2.0,Half,1749,11141956,3
3086755.5555555555,3097158.095238095,1,75,438.0,2.0,Half,1749,11141956,3
3086755.5555555555,3097158.095238095,1,65,438.0,2.0,Half,1749,11141956,3
3086755.5555555555,3097158.095238095,1,53,438.0,2.0,Half,1749,11141956,3
3097158.095238095,3104216.9614512473,1,81,440.0,1.0,Quarter,1749,11141956,3
3097158.095238095,3104216.9614512473,1,69,440.0,1.0,Quarter,1749,11141956,3
3097158.095238095,3104216.9614512473,1,72,440.0,1.0,Quarter,1749,11141956,3
3097158.095238095,3104216.9614512473,1,75,440.0,1.0,Quarter,1749,11141956,3
3097158.095238095,3104216.9614512473,1,65,440.0,1.0,Quarter,1749,11141956,3
3097158.095238095,3104216.9614512473,1,53,440.0,1.0,Quarter,1749,11141956,3
3104216.9614512473,3104588.4807256237,1,82,441.0,0.1,Triplet Thirty Second,1749,11141956,3
3104216.9614512473,3104588.4807256237,1,74,441.0,0.1,Triplet Thirty Second,1749,11141956,3
3104216.9614512473,3104588.4807256237,1,70,441.0,0.1,Triplet Thirty Second,1749,11141956,3
3104216.9614512473,3104588.4807256237,1,65,441.0,0.1,Triplet Thirty Second,1749,11141956,3
3104216.9614512473,3104588.4807256237,1,53,441.0,0.1,Triplet Thirty Second,1749,11141956,3
3110161.26984127,3119635.0113378684,1,93,442.0,2.0,Half,1749,11141956,3
3110161.26984127,3119635.0113378684,1,81,442.0,2.0,Half,1749,11141956,3
3110161.26984127,3119635.0113378684,1,84,442.0,2.0,Half,1749,11141956,3
3110161.26984127,3119635.0113378684,1,87,442.0,2.0,Half,1749,11141956,3
3110161.26984127,3119635.0113378684,1,53,442.0,2.0,Half,1749,11141956,3
3110161.26984127,3119635.0113378684,1,41,442.0,2.0,Half,1749,11141956,3
3119635.0113378684,3125950.8390022675,1,93,444.0,1.0,Quarter,1749,11141956,3
3119635.0113378684,3125950.8390022675,1,81,444.0,1.0,Quarter,1749,11141956,3
3119635.0113378684,3125950.8390022675,1,84,444.0,1.0,Quarter,1749,11141956,3
3119635.0113378684,3125950.8390022675,1,87,444.0,1.0,Quarter,1749,11141956,3
3119635.0113378684,3125950.8390022675,1,53,444.0,1.0,Quarter,1749,11141956,3
3119635.0113378684,3125950.8390022675,1,41,444.0,1.0,Quarter,1749,11141956,3
3125950.8390022675,3126508.1179138324,1,94,445.0,0.1,Triplet Thirty Second,1749,11141956,3
3125950.8390022675,3126508.1179138324,1,86,445.0,0.1,Triplet Thirty Second,1749,11141956,3
3125950.8390022675,3126508.1179138324,1,82,445.0,0.1,Triplet Thirty Second,1749,11141956,3
3125950.8390022675,3126508.1179138324,1,53,445.0,0.1,Triplet Thirty Second,1749,11141956,3
3125950.8390022675,3126508.1179138324,1,41,445.0,0.1,Triplet Thirty Second,1749,11141956,3
3131709.387755102,3141926.1678004535,1,81,446.0,2.0,Half,1749,11141956,3
3131709.387755102,3141926.1678004535,1,69,446.0,2.0,Half,1749,11141956,3
3131709.387755102,3141926.1678004535,1,72,446.0,2.0,Half,1749,11141956,3
3131709.387755102,3141926.1678004535,1,75,446.0,2.0,Half,1749,11141956,3
3131709.387755102,3141926.1678004535,1,65,446.0,2.0,Half,1749,11141956,3
3131709.387755102,3141926.1678004535,1,53,446.0,2.0,Half,1749,11141956,3
3141926.1678004535,3148985.034013605,1,81,448.0,1.0,Quarter,1749,11141956,3
