,start_time,end_time,instrument,note,start_beat,end_beat,note_value,id,length,id_cat
15630,7240712.562358277,7246471.111111111,1,75,1052.0,1.0,Quarter,1749,11141956,3
15631,7243127.437641723,7246471.111111111,1,48,1052.5,0.5,Eighth,1749,11141956,3
15632,7246471.111111111,7251486.621315192,1,73,1053.0,1.0,Quarter,1749,11141956,3
15633,7246471.111111111,7251486.621315192,1,68,1053.0,1.0,Quarter,1749,11141956,3
15634,7246471.111111111,7251486.621315192,1,65,1053.0,1.0,Quarter,1749,11141956,3
15635,7246471.111111111,7251486.621315192,1,61,1053.0,1.0,Quarter,1749,11141956,3
15636,7246471.111111111,7251486.621315192,1,49,1053.0,1.0,Quarter,1749,11141956,3
15637,7251486.621315192,7264861.315192744,1,73,1054.0,2.0,Half,1749,11141956,3
15638,7257430.929705216,7270619.863945578,1,61,1055.0,2.0,Half,1749,11141956,3
15639,7257430.929705216,7270619.863945578,1,49,1055.0,2.0,Half,1749,11141956,3
15640,7264861.315192744,7275263.854875283,1,73,1056.0,2.0,Half,1749,11141956,3
15641,7270619.863945578,7280465.124716553,1,49,1057.0,2.0,Half,1749,11141956,3
15642,7270619.863945578,7280465.124716553,1,61,1057.0,2.0,Half,1749,11141956,3
15643,7275263.854875283,7285852.154195012,1,73,1058.0,2.0,Half,1749,11141956,3
15644,7280465.124716553,7300155.646258503,1,61,1059.0,3.0,Dotted Half,1749,11141956,3
15645,7280465.124716553,7300155.646258503,1,49,1059.0,3.0,Dotted Half,1749,11141956,3
15646,7285852.154195012,7293654.058956916,1,73,1060.0,1.0,Quarter,1749,11141956,3
15647,7293654.058956916,7297740.770975057,1,74,1061.0,0.5,Eighth,1749,11141956,3
15648,7297740.770975057,7300155.646258503,1,62,1061.5,0.5,Eighth,1749,11141956,3
15649,7300155.646258503,7311486.984126984,1,61,1062.0,2.0,Half,1749,11141956,3
15650,7300155.646258503,7303499.319727891,1,66,1062.0,0.5,Eighth,1749,11141956,3
15651,7300155.646258503,7311486.984126984,1,49,1062.0,2.0,Half,1749,11141956,3
15652,7303499.319727891,7306099.954648526,1,69,1062.5,0.5,Eighth,1749,11141956,3
15653,7306099.954648526,7308700.589569161,1,74,1063.0,0.5,Eighth,1749,11141956,3
15654,7308700.589569161,7311486.984126984,1,62,1063.5,0.5,Eighth,1749,11141956,3
15655,7311486.984126984,7314644.897959184,1,68,1064.0,0.5,Eighth,1749,11141956,3
15656,7311486.984126984,7323189.841269841,1,59,1064.0,2.0,Half,1749,11141956,3
15657,7311486.984126984,7323189.841269841,1,47,1064.0,2.0,Half,1749,11141956,3
15658,7314644.897959184,7317802.811791384,1,71,1064.5,0.5,Eighth,1749,11141956,3
15659,7317802.811791384,7320589.206349206,1,74,1065.0,0.5,Eighth,1749,11141956,3
15660,7320589.206349206,7323189.841269841,1,62,1065.5,0.5,Eighth,1749,11141956,3
15661,7323189.841269841,7335078.458049887,1,44,1066.0,2.0,Half,1749,11141956,3
15662,7323189.841269841,7325976.235827665,1,68,1066.0,0.5,Eighth,1749,11141956,3
15663,7323189.841269841,7335078.458049887,1,56,1066.0,2.0,Half,1749,11141956,3
15664,7325976.235827665,7329505.66893424,1,71,1066.5,0.5,Eighth,1749,11141956,3
15665,7329505.66893424,7332477.823129252,1,74,1067.0,0.5,Eighth,1749,11141956,3
15666,7332477.823129252,7335078.458049887,1,71,1067.5,0.5,Eighth,1749,11141956,3
15667,7335078.458049887,7338236.371882087,1,69,1068.0,0.5,Eighth,1749,11141956,3
15668,7335078.458049887,7338236.371882087,1,75,1068.0,0.5,Eighth,1749,11141956,3
15669,7335078.458049887,7341022.766439909,1,42,1068.0,1.0,Quarter,1749,11141956,3
15670,7335078.458049887,7341022.766439909,1,54,1068.0,1.0,Quarter,1749,11141956,3
15671,7338236.371882087,7341022.766439909,1,71,1068.5,0.5,Eighth,1749,11141956,3
15672,7341022.766439909,7352354.10430839,1,68,1069.0,1.0,Quarter,1749,11141956,3
15673,7341022.766439909,7352354.10430839,1,76,1069.0,1.0,Quarter,1749,11141956,3
15674,7341022.766439909,7352354.10430839,1,52,1069.0,1.0,Quarter,1749,11141956,3
15675,7341022.766439909,7352354.10430839,1,40,1069.0,1.0,Quarter,1749,11141956,3
15676,7352354.10430839,7363685.442176871,1,88,1070.0,2.0,Half,1749,11141956,3
15677,7352354.10430839,7363685.442176871,1,76,1070.0,2.0,Half,1749,11141956,3
15678,7358484.1723356,7371115.8276644,1,64,1071.0,2.0,Half,1749,11141956,3
15679,7358484.1723356,7371115.8276644,1,52,1071.0,2.0,Half,1749,11141956,3
15680,7363685.442176871,7376688.616780045,1,88,1072.0,2.0,Half,1749,11141956,3
15681,7363685.442176871,7376688.616780045,1,76,1072.0,2.0,Half,1749,11141956,3
15682,7371115.8276644,7381889.886621315,1,52,1073.0,2.0,Half,1749,11141956,3
15683,7371115.8276644,7381889.886621315,1,64,1073.0,2.0,Half,1749,11141956,3
15684,7376688.616780045,7385976.598639456,1,76,1074.0,2.0,Half,1749,11141956,3
15685,7376688.616780045,7385976.598639456,1,88,1074.0,2.0,Half,1749,11141956,3
15686,7381889.886621315,7390992.108843537,1,64,1075.0,2.0,Half,1749,11141956,3
15687,7381889.886621315,7390992.108843537,1,52,1075.0,2.0,Half,1749,11141956,3
15688,7385976.598639456,7390992.108843537,1,88,1076.0,1.0,Quarter,1749,11141956,3
15689,7385976.598639456,7390992.108843537,1,76,1076.0,1.0,Quarter,1749,11141956,3
15690,7390992.108843537,7391363.628117913,1,81,1077.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15691,7390992.108843537,7391363.628117913,1,93,1077.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15692,7390992.108843537,7391363.628117913,1,84,1077.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15693,7390992.108843537,7391363.628117913,1,65,1077.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15694,7390992.108843537,7391363.628117913,1,53,1077.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15695,7398979.77324263,7409939.591836735,1,81,1078.0,2.0,Half,1749,11141956,3
15696,7398979.77324263,7409939.591836735,1,69,1078.0,2.0,Half,1749,11141956,3
15697,7398979.77324263,7409939.591836735,1,72,1078.0,2.0,Half,1749,11141956,3
15698,7398979.77324263,7409939.591836735,1,75,1078.0,2.0,Half,1749,11141956,3
15699,7398979.77324263,7409939.591836735,1,53,1078.0,2.0,Half,1749,11141956,3
15700,7398979.77324263,7409939.591836735,1,41,1078.0,2.0,Half,1749,11141956,3
15701,7409939.591836735,7416441.179138322,1,41,1080.0,1.0,Quarter,1749,11141956,3
15702,7409939.591836735,7416441.179138322,1,81,1080.0,1.0,Quarter,1749,11141956,3
15703,7409939.591836735,7416441.179138322,1,69,1080.0,1.0,Quarter,1749,11141956,3
15704,7409939.591836735,7416441.179138322,1,72,1080.0,1.0,Quarter,1749,11141956,3
15705,7409939.591836735,7416441.179138322,1,75,1080.0,1.0,Quarter,1749,11141956,3
15706,7409939.591836735,7416441.179138322,1,53,1080.0,1.0,Quarter,1749,11141956,3
15707,7416441.179138322,7416998.458049887,1,82,1081.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15708,7416441.179138322,7416998.458049887,1,74,1081.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15709,7416441.179138322,7416998.458049887,1,70,1081.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15710,7416441.179138322,7416998.458049887,1,53,1081.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15711,7416441.179138322,7416998.458049887,1,41,1081.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15712,7422385.487528345,7434459.863945578,1,93,1082.0,2.0,Half,1749,11141956,3
15713,7422385.487528345,7434459.863945578,1,81,1082.0,2.0,Half,1749,11141956,3
15714,7422385.487528345,7434459.863945578,1,84,1082.0,2.0,Half,1749,11141956,3
15715,7422385.487528345,7434459.863945578,1,87,1082.0,2.0,Half,1749,11141956,3
15716,7422385.487528345,7434459.863945578,1,41,1082.0,2.0,Half,1749,11141956,3
15717,7422385.487528345,7434459.863945578,1,29,1082.0,2.0,Half,1749,11141956,3
15718,7434459.863945578,7439475.37414966,1,93,1084.0,1.0,Quarter,1749,11141956,3
15719,7434459.863945578,7439475.37414966,1,81,1084.0,1.0,Quarter,1749,11141956,3
15720,7434459.863945578,7439475.37414966,1,84,1084.0,1.0,Quarter,1749,11141956,3
15721,7434459.863945578,7439475.37414966,1,87,1084.0,1.0,Quarter,1749,11141956,3
15722,7434459.863945578,7439475.37414966,1,41,1084.0,1.0,Quarter,1749,11141956,3
15723,7434459.863945578,7439475.37414966,1,29,1084.0,1.0,Quarter,1749,11141956,3
15724,7439475.37414966,7440218.412698412,1,94,1085.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15725,7439475.37414966,7440218.412698412,1,86,1085.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15726,7439475.37414966,7440218.412698412,1,82,1085.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15727,7439475.37414966,7440218.412698412,1,41,1085.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15728,7439475.37414966,7440218.412698412,1,29,1085.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15729,7445419.682539683,7455450.702947846,1,81,1086.0,2.0,Half,1749,11141956,3
15730,7445419.682539683,7455450.702947846,1,69,1086.0,2.0,Half,1749,11141956,3
15731,7445419.682539683,7455450.702947846,1,72,1086.0,2.0,Half,1749,11141956,3
15732,7445419.682539683,7455450.702947846,1,75,1086.0,2.0,Half,1749,11141956,3
15733,7445419.682539683,7455450.702947846,1,53,1086.0,2.0,Half,1749,11141956,3
15734,7445419.682539683,7455450.702947846,1,41,1086.0,2.0,Half,1749,11141956,3
15735,7455450.702947846,7460837.732426303,1,81,1088.0,1.0,Quarter,1749,11141956,3
15736,7455450.702947846,7460837.732426303,1,69,1088.0,1.0,Quarter,1749,11141956,3
15737,7455450.702947846,7460837.732426303,1,72,1088.0,1.0,Quarter,1749,11141956,3
15738,7455450.702947846,7460837.732426303,1,75,1088.0,1.0,Quarter,1749,11141956,3
15739,7455450.702947846,7460837.732426303,1,53,1088.0,1.0,Quarter,1749,11141956,3
15740,7455450.702947846,7460837.732426303,1,41,1088.0,1.0,Quarter,1749,11141956,3
15741,7460837.732426303,7461209.251700681,1,82,1089.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15742,7460837.732426303,7461209.251700681,1,74,1089.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15743,7460837.732426303,7461209.251700681,1,70,1089.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15744,7460837.732426303,7461209.251700681,1,53,1089.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15745,7460837.732426303,7461209.251700681,1,41,1089.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15746,7468453.87755102,7479785.215419501,1,93,1090.0,2.0,Half,1749,11141956,3
15747,7468453.87755102,7479785.215419501,1,81,1090.0,2.0,Half,1749,11141956,3
15748,7468453.87755102,7479785.215419501,1,84,1090.0,2.0,Half,1749,11141956,3
15749,7468453.87755102,7479785.215419501,1,87,1090.0,2.0,Half,1749,11141956,3
15750,7468453.87755102,7479785.215419501,1,41,1090.0,2.0,Half,1749,11141956,3
15751,7468453.87755102,7479785.215419501,1,29,1090.0,2.0,Half,1749,11141956,3
15752,7479785.215419501,7485358.004535147,1,93,1092.0,1.0,Quarter,1749,11141956,3
15753,7479785.215419501,7485358.004535147,1,81,1092.0,1.0,Quarter,1749,11141956,3
15754,7479785.215419501,7485358.004535147,1,84,1092.0,1.0,Quarter,1749,11141956,3
15755,7479785.215419501,7485358.004535147,1,87,1092.0,1.0,Quarter,1749,11141956,3
15756,7479785.215419501,7485358.004535147,1,41,1092.0,1.0,Quarter,1749,11141956,3
15757,7479785.215419501,7485358.004535147,1,29,1092.0,1.0,Quarter,1749,11141956,3
15758,7485358.004535147,7486472.562358277,1,40,1093.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15759,7485358.004535147,7486472.562358277,1,28,1093.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15760,7485358.004535147,7491859.591836735,1,93,1093.0,1.0,Quarter,1749,11141956,3
15761,7485358.004535147,7491859.591836735,1,81,1093.0,1.0,Quarter,1749,11141956,3
15762,7485358.004535147,7491859.591836735,1,84,1093.0,1.0,Quarter,1749,11141956,3
15763,7485358.004535147,7491859.591836735,1,88,1093.0,1.0,Quarter,1749,11141956,3
15764,7498546.9387755105,7499475.736961451,1,64,1095.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15765,7498546.9387755105,7499475.736961451,1,52,1095.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15766,7498546.9387755105,7499475.736961451,1,57,1095.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15767,7498546.9387755105,7499475.736961451,1,60,1095.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15768,7498546.9387755105,7504862.766439909,1,88,1095.0,1.0,Quarter,1749,11141956,3
15769,7498546.9387755105,7504862.766439909,1,76,1095.0,1.0,Quarter,1749,11141956,3
15770,7498546.9387755105,7504862.766439909,1,81,1095.0,1.0,Quarter,1749,11141956,3
15771,7498546.9387755105,7504862.766439909,1,84,1095.0,1.0,Quarter,1749,11141956,3
15772,7510807.074829932,7519166.258503402,1,88,1097.0,1.0,Quarter,1749,11141956,3
15773,7510807.074829932,7519166.258503402,1,76,1097.0,1.0,Quarter,1749,11141956,3
15774,7510807.074829932,7519166.258503402,1,81,1097.0,1.0,Quarter,1749,11141956,3
15775,7510807.074829932,7519166.258503402,1,83,1097.0,1.0,Quarter,1749,11141956,3
15776,7510807.074829932,7519166.258503402,1,64,1097.0,1.0,Quarter,1749,11141956,3
15777,7510807.074829932,7519166.258503402,1,52,1097.0,1.0,Quarter,1749,11141956,3
15778,7510807.074829932,7519166.258503402,1,57,1097.0,1.0,Quarter,1749,11141956,3
15779,7510807.074829932,7519166.258503402,1,59,1097.0,1.0,Quarter,1749,11141956,3
15780,7525482.0861678,7531612.154195012,1,88,1099.0,1.0,Quarter,1749,11141956,3
15781,7525482.0861678,7531612.154195012,1,76,1099.0,1.0,Quarter,1749,11141956,3
15782,7525482.0861678,7531612.154195012,1,80,1099.0,1.0,Quarter,1749,11141956,3
15783,7525482.0861678,7531612.154195012,1,83,1099.0,1.0,Quarter,1749,11141956,3
15784,7525482.0861678,7531612.154195012,1,64,1099.0,1.0,Quarter,1749,11141956,3
15785,7525482.0861678,7531612.154195012,1,52,1099.0,1.0,Quarter,1749,11141956,3
15786,7525482.0861678,7531612.154195012,1,56,1099.0,1.0,Quarter,1749,11141956,3
15787,7525482.0861678,7531612.154195012,1,59,1099.0,1.0,Quarter,1749,11141956,3
15788,7539599.818594105,7542386.213151927,1,33,1101.0,0.5,Eighth,1749,11141956,3
15789,7539599.818594105,7542386.213151927,1,69,1101.0,0.5,Eighth,1749,11141956,3
15790,7542386.213151927,7544986.848072562,1,57,1101.5,0.5,Eighth,1749,11141956,3
15791,7542386.213151927,7544986.848072562,1,45,1101.5,0.5,Eighth,1749,11141956,3
15792,7544986.848072562,7545729.886621315,1,57,1102.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15793,7544986.848072562,7545729.886621315,1,45,1102.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15794,7548516.281179138,7548702.040816327,1,57,1102.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15795,7548516.281179138,7548702.040816327,1,45,1102.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15796,7551488.43537415,7552045.714285715,1,57,1103.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15797,7551488.43537415,7552045.714285715,1,45,1103.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15798,7556875.464852608,7557432.743764172,1,59,1104.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15799,7556875.464852608,7557432.743764172,1,56,1104.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15800,7556875.464852608,7557432.743764172,1,52,1104.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15801,7556875.464852608,7557432.743764172,1,40,1104.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15802,7563748.571428572,7564491.6099773245,1,60,1105.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15803,7563748.571428572,7564491.6099773245,1,57,1105.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15804,7563748.571428572,7564491.6099773245,1,52,1105.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15805,7563748.571428572,7564491.6099773245,1,45,1105.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15806,7569321.360544218,7570250.158730159,1,59,1106.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15807,7569321.360544218,7570250.158730159,1,56,1106.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15808,7569321.360544218,7570250.158730159,1,52,1106.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15809,7569321.360544218,7570250.158730159,1,40,1106.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15810,7576008.707482994,7576380.22675737,1,60,1107.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15811,7576008.707482994,7576380.22675737,1,57,1107.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15812,7576008.707482994,7576380.22675737,1,52,1107.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15813,7576008.707482994,7576380.22675737,1,45,1107.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15814,7581767.256235828,7582324.535147392,1,59,1108.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15815,7581767.256235828,7582324.535147392,1,56,1108.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15816,7581767.256235828,7582324.535147392,1,52,1108.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15817,7581767.256235828,7582324.535147392,1,40,1108.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15818,7586782.766439909,7589197.641723356,1,69,1109.0,0.5,Eighth,1749,11141956,3
15819,7586782.766439909,7589197.641723356,1,33,1109.0,0.5,Eighth,1749,11141956,3
15820,7589197.641723356,7591984.036281179,1,57,1109.5,0.5,Eighth,1749,11141956,3
15821,7589197.641723356,7591984.036281179,1,45,1109.5,0.5,Eighth,1749,11141956,3
15822,7591984.036281179,7592169.795918368,1,57,1110.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15823,7591984.036281179,7592169.795918368,1,45,1110.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15824,7594027.3922902495,7594398.911564626,1,57,1110.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15825,7594027.3922902495,7594398.911564626,1,45,1110.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15826,7596628.027210885,7596813.786848073,1,57,1111.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15827,7596628.027210885,7596813.786848073,1,45,1111.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15828,7601086.258503402,7601457.777777778,1,59,1112.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15829,7601086.258503402,7601457.777777778,1,56,1112.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15830,7601086.258503402,7601457.777777778,1,52,1112.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15831,7601086.258503402,7601457.777777778,1,40,1112.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15832,7607216.326530612,7607587.845804988,1,60,1113.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15833,7607216.326530612,7607587.845804988,1,57,1113.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15834,7607216.326530612,7607587.845804988,1,52,1113.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15835,7607216.326530612,7607587.845804988,1,45,1113.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15836,7615018.231292517,7615575.510204081,1,59,1114.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15837,7615018.231292517,7615575.510204081,1,56,1114.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15838,7615018.231292517,7615575.510204081,1,52,1114.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15839,7615018.231292517,7615575.510204081,1,40,1114.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15840,7621334.058956916,7621891.337868481,1,60,1115.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15841,7621334.058956916,7621891.337868481,1,57,1115.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15842,7621334.058956916,7621891.337868481,1,52,1115.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15843,7621334.058956916,7621891.337868481,1,45,1115.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15844,7626721.088435374,7627278.367346939,1,62,1116.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15845,7626721.088435374,7627278.367346939,1,59,1116.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15846,7626721.088435374,7627278.367346939,1,56,1116.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15847,7626721.088435374,7627278.367346939,1,43,1116.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15848,7632665.396825396,7635451.79138322,1,72,1117.0,0.5,Eighth,1749,11141956,3
15849,7632665.396825396,7635451.79138322,1,36,1117.0,0.5,Eighth,1749,11141956,3
15850,7635451.79138322,7637680.907029479,1,60,1117.5,0.5,Eighth,1749,11141956,3
15851,7635451.79138322,7637680.907029479,1,48,1117.5,0.5,Eighth,1749,11141956,3
15852,7637680.907029479,7637866.666666667,1,60,1118.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15853,7637680.907029479,7637866.666666667,1,48,1118.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15854,7640467.301587301,7640838.820861678,1,60,1118.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15855,7640467.301587301,7640838.820861678,1,48,1118.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15856,7643253.696145125,7643810.975056689,1,60,1119.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15857,7643253.696145125,7643810.975056689,1,48,1119.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15858,7649012.244897959,7649569.523809524,1,62,1120.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15859,7649012.244897959,7649569.523809524,1,59,1120.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15860,7649012.244897959,7649569.523809524,1,55,1120.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15861,7649012.244897959,7649569.523809524,1,43,1120.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15862,7654585.034013606,7655699.591836735,1,64,1121.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15863,7654585.034013606,7655699.591836735,1,60,1121.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15864,7654585.034013606,7655699.591836735,1,55,1121.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15865,7654585.034013606,7655699.591836735,1,48,1121.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15866,7661829.659863946,7662201.179138322,1,62,1122.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15867,7661829.659863946,7662201.179138322,1,59,1122.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15868,7661829.659863946,7662201.179138322,1,55,1122.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15869,7661829.659863946,7662201.179138322,1,43,1122.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15870,7667030.929705216,7667402.448979592,1,64,1123.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15871,7667030.929705216,7667402.448979592,1,60,1123.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15872,7667030.929705216,7667402.448979592,1,55,1123.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15873,7667030.929705216,7667402.448979592,1,48,1123.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15874,7673160.997732426,7673532.517006802,1,62,1124.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15875,7673160.997732426,7673532.517006802,1,59,1124.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15876,7673160.997732426,7673532.517006802,1,55,1124.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15877,7673160.997732426,7673532.517006802,1,43,1124.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15878,7678919.546485261,7681520.181405895,1,72,1125.0,0.5,Eighth,1749,11141956,3
15879,7678919.546485261,7681520.181405895,1,36,1125.0,0.5,Eighth,1749,11141956,3
15880,7681520.181405895,7683377.777777778,1,60,1125.5,0.5,Eighth,1749,11141956,3
15881,7681520.181405895,7683377.777777778,1,48,1125.5,0.5,Eighth,1749,11141956,3
15882,7683377.777777778,7683749.297052154,1,60,1126.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15883,7683377.777777778,7683749.297052154,1,48,1126.0,0.05,Triplet Sixty Fourth,1749,11141956,3
15884,7686535.691609978,7686721.451247166,1,60,1126.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15885,7686535.691609978,7686721.451247166,1,48,1126.5,0.05,Triplet Sixty Fourth,1749,11141956,3
15886,7689693.605442177,7690436.64399093,1,60,1127.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15887,7689693.605442177,7690436.64399093,1,48,1127.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15888,7695452.154195012,7696009.433106576,1,62,1128.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15889,7695452.154195012,7696009.433106576,1,59,1128.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15890,7695452.154195012,7696009.433106576,1,55,1128.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15891,7695452.154195012,7696009.433106576,1,43,1128.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15892,7701396.462585034,7701953.741496598,1,64,1129.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15893,7701396.462585034,7701953.741496598,1,60,1129.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15894,7701396.462585034,7701953.741496598,1,55,1129.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15895,7701396.462585034,7701953.741496598,1,48,1129.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15896,7707526.530612245,7708269.569160998,1,62,1130.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15897,7707526.530612245,7708269.569160998,1,59,1130.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15898,7707526.530612245,7708269.569160998,1,55,1130.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15899,7707526.530612245,7708269.569160998,1,43,1130.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15900,7712542.040816327,7714213.87755102,1,64,1131.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15901,7712542.040816327,7714213.87755102,1,60,1131.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15902,7712542.040816327,7714213.87755102,1,55,1131.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15903,7712542.040816327,7714213.87755102,1,48,1131.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15904,7718672.108843537,7719229.3877551025,1,66,1132.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15905,7718672.108843537,7719229.3877551025,1,63,1132.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
15906,7718672.108843537,7719229.3877551025,1,59,1132.0,0.0999999999999,Triplet Thirty Second,1749,11141956,3
